name1,name2,distance,forced_redirection
Gao,Segou,685.2991349981847,0
Gao,Tombouctou,321.44155001302704,0
Gao,Douentza,341.8144856037006,0
Gao,Sikasso,908.0307162089048,0
Gao,Koulikoro,893.7327560794762,0
Gao,Menaka,263.84492648711944,0
Gao,Kidal,285.17509038708374,0
Gao,Bamako,947.4622384211733,0
Gao,Fassala,591.9385465986277,1
Gao,Mentao,311.40118366456943,1
Gao,Dori,248.52690237176665,1
Gao,Damba,294.8778838112553,1
Gao,Djibo,295.3082173423081,1
Gao,Niamey,382.63973252215595,1
Gao,Mangaize,277.4970440366233,1
Gao,Ayorou,199.66328991496115,1
Gao,Tahoua,588.9050356834348,1
Gao,Abala,401.4940499090166,1
Segou,Gao,685.2991349981847,0
Segou,Tombouctou,439.5755405645632,0
Segou,Douentza,344.70781839572203,0
Segou,Kayes,458.32592050940065,0
Segou,Sikasso,299.2303862435035,0
Segou,Koulikoro,214.45001798803946,0
Segou,Menaka,925.3839878109029,0
Segou,Kidal,928.5282723976111,0
Segou,Bamako,268.1159078010153,0
Segou,Fassala,174.45304014649392,1
Segou,Mentao,466.496351529471,1
Segou,Dori,643.3533011823534,1
Segou,Damba,471.1052135284928,1
Segou,Djibo,470.8273678443294,1
Segou,Niamey,877.8515792987067,1
Segou,Mangaize,859.7752734252841,1
Segou,Ayorou,749.1015027104011,1
Tombouctou,Gao,321.44155001302704,0
Tombouctou,Segou,439.5755405645632,0
Tombouctou,Douentza,194.4410753926477,0
Tombouctou,Kayes,841.7661610633313,0
Tombouctou,Sikasso,717.8549486380947,0
Tombouctou,Koulikoro,653.1741069408857,0
Tombouctou,Menaka,585.2167054683727,0
Tombouctou,Kidal,504.1503547056465,0
Tombouctou,Bamako,706.2465324385583,0
Tombouctou,Fassala,300.21896470724124,1
Tombouctou,Mentao,343.14695901901626,1
Tombouctou,Dori,440.17470116321493,1
Tombouctou,Damba,330.1209543941913,1
Tombouctou,Djibo,330.2946440916073,1
Tombouctou,Niamey,656.970699541131,1
Tombouctou,Mangaize,579.889288271706,1
Tombouctou,Ayorou,477.5625342710589,1
Tombouctou,Tahoua,909.7869217672218,1
Tombouctou,Abala,719.5567246889866,1
Douentza,Gao,341.8144856037006,0
Douentza,Segou,344.70781839572203,0
Douentza,Tombouctou,194.4410753926477,0
Douentza,Kayes,795.825208016395,0
Douentza,Sikasso,576.446943000196,0
Douentza,Koulikoro,551.9241437755228,0
Douentza,Menaka,582.3551954376421,0
Douentza,Kidal,600.1740808869973,0
Douentza,Bamako,605.6739565728868,0
Douentza,Fassala,282.308920625948,1
Douentza,Mentao,180.9241528571795,1
Douentza,Dori,332.55208646705466,1
Douentza,Damba,174.41729755052947,1
Douentza,Djibo,174.3846271482208,1
Douentza,Niamey,570.3930885756572,1
Douentza,Mangaize,529.1170984144293,1
Douentza,Ayorou,417.6330823979796,1
Douentza,Tahoua,883.2836088914831,1
Douentza,Abala,686.8566920277314,1
Kayes,Segou,458.32592050940065,0
Kayes,Tombouctou,841.7661610633313,0
Kayes,Douentza,795.825208016395,0
Kayes,Sikasso,446.3779475453088,0
Kayes,Koulikoro,306.58679095621085,0
Kayes,Bamako,276.01368491459795,0
Kayes,Fassala,542.8131035176164,1
Kayes,Mentao,924.3377721342695,1
Kayes,Damba,929.3345325026874,1
Kayes,Djibo,929.05194910088,1
Sikasso,Gao,908.0307162089048,0
Sikasso,Segou,299.2303862435035,0
Sikasso,Tombouctou,717.8549486380947,0
Sikasso,Douentza,576.446943000196,0
Sikasso,Kayes,446.3779475453088,0
Sikasso,Koulikoro,170.9506750033202,0
Sikasso,Bamako,174.98509179385232,0
Sikasso,Fassala,473.6394120480826,1
Sikasso,Mentao,626.0988382928392,1
Sikasso,Dori,793.0118339871983,1
Sikasso,Damba,637.7603524443911,1
Sikasso,Djibo,637.3649807860446,1
Sikasso,Ayorou,916.9802935398503,1
Koulikoro,Gao,893.7327560794762,0
Koulikoro,Segou,214.45001798803946,0
Koulikoro,Tombouctou,653.1741069408857,0
Koulikoro,Douentza,551.9241437755228,0
Koulikoro,Kayes,306.58679095621085,0
Koulikoro,Sikasso,170.9506750033202,0
Koulikoro,Bamako,53.94890128360892,0
Koulikoro,Fassala,370.37634927765185,1
Koulikoro,Mentao,648.711848025388,1
Koulikoro,Dori,824.9904309500146,1
Koulikoro,Damba,656.5690421983256,1
Koulikoro,Djibo,656.2326145202837,1
Koulikoro,Ayorou,939.7602973231233,1
Menaka,Gao,263.84492648711944,0
Menaka,Segou,925.3839878109029,0
Menaka,Tombouctou,585.2167054683727,0
Menaka,Douentza,582.3551954376421,0
Menaka,Kidal,299.1636857401132,0
Menaka,Fassala,849.1909642720166,1
Menaka,Mentao,488.7228916797692,1
Menaka,Dori,334.34805623934454,1
Menaka,Damba,477.0086729819533,1
Menaka,Djibo,477.4006459738911,1
Menaka,Niamey,266.35144362993015,1
Menaka,Mangaize,144.43373121013872,1
Menaka,Ayorou,205.59020477502065,1
Menaka,Tahoua,327.6460062659886,1
Menaka,Abala,155.9148927944791,1
Kidal,Gao,285.17509038708374,0
Kidal,Segou,928.5282723976111,0
Kidal,Tombouctou,504.1503547056465,0
Kidal,Douentza,600.1740808869973,0
Kidal,Menaka,299.1636857401132,0
Kidal,Fassala,803.9092710986708,1
Kidal,Mentao,596.4831347226491,1
Kidal,Dori,512.2675439229417,1
Kidal,Damba,579.8446095731024,1
Kidal,Djibo,580.2738605757771,1
Kidal,Niamey,549.8174344058687,1
Kidal,Mangaize,420.55545143905687,1
Kidal,Ayorou,414.2575952735871,1
Kidal,Tahoua,568.8218488695718,1
Kidal,Abala,445.09367578527684,1
Bamako,Gao,947.4622384211733,0
Bamako,Segou,268.1159078010153,0
Bamako,Tombouctou,706.2465324385583,0
Bamako,Douentza,605.6739565728868,0
Bamako,Kayes,276.01368491459795,0
Bamako,Sikasso,174.98509179385232,0
Bamako,Koulikoro,53.94890128360892,0
Bamako,Fassala,420.71563697967184,1
Bamako,Mentao,699.6925062986406,1
Bamako,Dori,875.4536074305944,1
Bamako,Damba,707.939440921148,1
Bamako,Djibo,707.59655240181,1
Bamako,Ayorou,991.3351815092838,1
Fassala,Gao,591.9385465986277,1
Fassala,Segou,174.45304014649392,1
Fassala,Tombouctou,300.21896470724124,1
Fassala,Douentza,282.308920625948,1
Fassala,Kayes,542.8131035176164,1
Fassala,Sikasso,473.6394120480826,1
Fassala,Koulikoro,370.37634927765185,1
Fassala,Menaka,849.1909642720166,1
Fassala,Kidal,803.9092710986708,1
Fassala,Bamako,420.71563697967184,1
Fassala,Fassala,0.0,0
Fassala,Mentao,450.3931112758357,0
Fassala,Dori,613.9897633545929,0
Fassala,Damba,448.43571629576496,0
Fassala,Djibo,448.299881037182,0
Fassala,Niamey,852.3340936615261,0
Fassala,Mangaize,809.0289384913856,0
Fassala,Ayorou,697.9500504488467,0
Fassala,Abala,964.2973840547627,0
Mentao,Gao,311.40118366456943,1
Mentao,Segou,466.496351529471,1
Mentao,Tombouctou,343.14695901901626,1
Mentao,Douentza,180.9241528571795,1
Mentao,Kayes,924.3377721342695,1
Mentao,Sikasso,626.0988382928392,1
Mentao,Koulikoro,648.711848025388,1
Mentao,Menaka,488.7228916797692,1
Mentao,Kidal,596.4831347226491,1
Mentao,Bamako,699.6925062986406,1
Mentao,Fassala,450.3931112758357,0
Mentao,Mentao,0.0,0
Mentao,Dori,177.31343007548242,0
Mentao,Damba,17.42208250464869,0
Mentao,Djibo,17.027632570449164,0
Mentao,Niamey,411.98705039089623,0
Mentao,Mangaize,399.6211359556568,0
Mentao,Ayorou,292.7565680435655,0
Mentao,Tahoua,754.8198668110455,0
Mentao,Abala,561.3146711926505,0
Dori,Gao,248.52690237176665,1
Dori,Segou,643.3533011823534,1
Dori,Tombouctou,440.17470116321493,1
Dori,Douentza,332.55208646705466,1
Dori,Sikasso,793.0118339871983,1
Dori,Koulikoro,824.9904309500146,1
Dori,Menaka,334.34805623934454,1
Dori,Kidal,512.2675439229417,1
Dori,Bamako,875.4536074305944,1
Dori,Fassala,613.9897633545929,0
Dori,Mentao,177.31343007548242,0
Dori,Dori,0.0,0
Dori,Damba,172.3881335403179,0
Dori,Djibo,172.65057237874578,0
Dori,Niamey,238.62498127243856,0
Dori,Mangaize,226.2629492428444,0
Dori,Ayorou,128.85567359801857,0
Dori,Tahoua,578.66320128284,0
Dori,Abala,386.97868757875,0
Damba,Gao,294.8778838112553,1
Damba,Segou,471.1052135284928,1
Damba,Tombouctou,330.1209543941913,1
Damba,Douentza,174.41729755052947,1
Damba,Kayes,929.3345325026874,1
Damba,Sikasso,637.7603524443911,1
Damba,Koulikoro,656.5690421983256,1
Damba,Menaka,477.0086729819533,1
Damba,Kidal,579.8446095731024,1
Damba,Bamako,707.939440921148,1
Damba,Fassala,448.43571629576496,0
Damba,Mentao,17.42208250464869,0
Damba,Dori,172.3881335403179,0
Damba,Damba,0.0,0
Damba,Djibo,0.4317815878530949,0
Damba,Niamey,409.33274922592835,0
Damba,Mangaize,391.6836619642907,0
Damba,Ayorou,283.49265372609,0
Damba,Tahoua,747.6580108180482,0
Damba,Abala,553.3884700798837,0
Djibo,Gao,295.3082173423081,1
Djibo,Segou,470.8273678443294,1
Djibo,Tombouctou,330.2946440916073,1
Djibo,Douentza,174.3846271482208,1
Djibo,Kayes,929.05194910088,1
Djibo,Sikasso,637.3649807860446,1
Djibo,Koulikoro,656.2326145202837,1
Djibo,Menaka,477.4006459738911,1
Djibo,Kidal,580.2738605757771,1
Djibo,Bamako,707.59655240181,1
Djibo,Fassala,448.299881037182,0
Djibo,Mentao,17.027632570449164,0
Djibo,Dori,172.65057237874578,0
Djibo,Damba,0.4317815878530949,0
Djibo,Djibo,0.0,0
Djibo,Niamey,409.5570537691991,0
Djibo,Mangaize,392.01300147125073,0
Djibo,Ayorou,283.84364848967545,0
Djibo,Tahoua,747.9757918140842,0
Djibo,Abala,553.7191763852943,0
Niamey,Gao,382.63973252215595,1
Niamey,Segou,877.8515792987067,1
Niamey,Tombouctou,656.970699541131,1
Niamey,Douentza,570.3930885756572,1
Niamey,Menaka,266.35144362993015,1
Niamey,Kidal,549.8174344058687,1
Niamey,Fassala,852.3340936615261,0
Niamey,Mentao,411.98705039089623,0
Niamey,Dori,238.62498127243856,0
Niamey,Damba,409.33274922592835,0
Niamey,Djibo,409.5570537691991,0
Niamey,Niamey,0.0,0
Niamey,Mangaize,129.2640682934253,0
Niamey,Ayorou,185.47111374890304,0
Niamey,Tahoua,372.0626153729843,0
Niamey,Abala,211.2556657552655,0
Mangaize,Gao,277.4970440366233,1
Mangaize,Segou,859.7752734252841,1
Mangaize,Tombouctou,579.889288271706,1
Mangaize,Douentza,529.1170984144293,1
Mangaize,Menaka,144.43373121013872,1
Mangaize,Kidal,420.55545143905687,1
Mangaize,Fassala,809.0289384913856,0
Mangaize,Mentao,399.6211359556568,0
Mangaize,Dori,226.2629492428444,0
Mangaize,Damba,391.6836619642907,0
Mangaize,Djibo,392.01300147125073,0
Mangaize,Niamey,129.2640682934253,0
Mangaize,Mangaize,0.0,0
Mangaize,Ayorou,111.5408031363518,0
Mangaize,Tahoua,356.63937495878406,0
Mangaize,Abala,161.72163202055216,0
Ayorou,Gao,199.66328991496115,1
Ayorou,Segou,749.1015027104011,1
Ayorou,Tombouctou,477.5625342710589,1
Ayorou,Douentza,417.6330823979796,1
Ayorou,Sikasso,916.9802935398503,1
Ayorou,Koulikoro,939.7602973231233,1
Ayorou,Menaka,205.59020477502065,1
Ayorou,Kidal,414.2575952735871,1
Ayorou,Bamako,991.3351815092838,1
Ayorou,Fassala,697.9500504488467,0
Ayorou,Mentao,292.7565680435655,0
Ayorou,Dori,128.85567359801857,0
Ayorou,Damba,283.49265372609,0
Ayorou,Djibo,283.84364848967545,0
Ayorou,Niamey,185.47111374890304,0
Ayorou,Mangaize,111.5408031363518,0
Ayorou,Ayorou,0.0,0
Ayorou,Tahoua,467.52785263160786,0
Ayorou,Abala,271.58668229366975,0
Tahoua,Gao,588.9050356834348,1
Tahoua,Tombouctou,909.7869217672218,1
Tahoua,Douentza,883.2836088914831,1
Tahoua,Menaka,327.6460062659886,1
Tahoua,Kidal,568.8218488695718,1
Tahoua,Mentao,754.8198668110455,0
Tahoua,Dori,578.66320128284,0
Tahoua,Damba,747.6580108180482,0
Tahoua,Djibo,747.9757918140842,0
Tahoua,Niamey,372.0626153729843,0
Tahoua,Mangaize,356.63937495878406,0
Tahoua,Ayorou,467.52785263160786,0
Tahoua,Tahoua,0.0,0
Tahoua,Abala,196.4343127804645,0
Abala,Gao,401.4940499090166,1
Abala,Tombouctou,719.5567246889866,1
Abala,Douentza,686.8566920277314,1
Abala,Menaka,155.9148927944791,1
Abala,Kidal,445.09367578527684,1
Abala,Fassala,964.2973840547627,0
Abala,Mentao,561.3146711926505,0
Abala,Dori,386.97868757875,0
Abala,Damba,553.3884700798837,0
Abala,Djibo,553.7191763852943,0
Abala,Niamey,211.2556657552655,0
Abala,Mangaize,161.72163202055216,0
Abala,Ayorou,271.58668229366975,0
Abala,Tahoua,196.4343127804645,0
Abala,Abala,0.0,0
